epoch,train_loss,val_macro_auc_roc,val_macro_auprc,epoch_seconds,learning_rate
1,0.9981873674392701,0.5742218309313869,0.10587928794370538,146.56635999999708,0.0001
2,0.8062684288024903,0.6557671074741453,0.09006478323711911,138.8140428000479,0.0001
3,0.7115552663803101,0.694620560002689,0.10440935042933262,140.10357259999728,0.0001
4,0.6300730266571045,0.6991210712451899,0.11492667003583594,140.89674160000868,0.0001
5,0.5675304536819458,0.7052669396302073,0.11279614176229955,139.99141189997317,0.0001
6,0.5145890917778015,0.7004478961375373,0.10901758913959354,142.00130329997046,0.0001
7,0.4762806541919708,0.6892626948511277,0.10476682091954427,185.6128651999752,5e-05
8,0.4346060767173767,0.6898452201319448,0.1060194227840639,141.84122929995647,5e-05
9,0.4040588448047638,0.6970202298661137,0.10722734935848474,141.2234507999965,2.5e-05
