epoch,train_loss,val_macro_auc_roc,val_macro_auprc,epoch_seconds,learning_rate
1,1.1044390921592713,0.536346101320763,0.11165891442335944,35.514121200016234,0.0001
2,0.937657075881958,0.585919000355059,0.14649242262181142,36.13559969997732,0.0001
3,0.8362089395523071,0.5940076666703491,0.12360337254130581,35.0835509999888,0.0001
4,0.730097237110138,0.5872403340244835,0.1098635420870356,38.99491050001234,0.0001
5,0.6506446170806884,0.553295116474073,0.11289059602729441,37.12010460003512,5e-05
6,0.6111569709777832,0.5435521058436822,0.1070588785417871,36.50756390002789,5e-05
7,0.57189426612854,0.5600252956598953,0.11009614635438254,35.8906505999621,2.5e-05
